AX,AY,AZ,GX,GY,GZ,Output
2.197281,2.0372772,13.695877,-0.006164551,0.33546448,0.24783325,1
2.0488434,1.9510956,12.256958,0.016204834,0.21401978,0.27980042,1
2.1206665,1.4985809,11.878677,-0.018951416,0.0158844,0.30856323,1
2.31221,1.1586151,12.197113,-0.042373657,-0.16841125,0.33518982,1
2.197281,1.0460815,12.968033,-0.007232666,-0.2632141,0.33093262,1
1.9243469,0.8377838,13.444489,0.109954834,-0.2344513,0.32347107,1
1.5747986,0.64863586,13.219437,0.2250061,-0.12046814,0.3287964,1
1.0456696,0.6007538,11.720657,0.3773346,0.15437317,0.3575592,1
0.73921204,0.70610046,10.09021,0.41249084,0.33439636,0.39697266,1
0.6266937,0.8713074,9.070282,0.40289307,0.3972473,0.41934204,1
0.44952393,1.0149536,7.6720734,0.350708,0.34718323,0.43852234,1
0.49021912,1.0843811,6.9346466,0.27400208,0.20018005,0.45236206,1
0.7655487,1.2759247,6.927475,0.20263672,0.023345947,0.44810486,1
1.0408936,1.2974701,7.291382,0.18345642,-0.13964844,0.40655518,1
1.225235,1.2639465,7.6050262,0.21115112,-0.24935913,0.34265137,1
1.2396088,1.170578,7.758255,0.25482178,-0.27919006,0.27445984,1
1.1797485,1.0628357,7.739105,0.31022644,-0.25256348,0.21588135,1
1.0552521,0.95988464,7.502075,0.34324646,-0.16734314,0.18179321,1
1.0193329,1.0221405,7.181259,0.3496399,-0.05015564,0.16581726,1
1.0815887,1.0029907,6.884369,0.34111023,0.06489563,0.15196228,1
1.0911713,1.170578,6.1948395,0.26974487,0.27474976,0.13598633,1
1.2348175,1.3668976,5.737549,0.17173767,0.42601013,0.117874146,1
1.4957886,1.5847778,5.639389,0.053497314,0.53466797,0.07632446,1
1.3880463,1.6230774,5.931488,-0.051971436,0.59432983,0.017745972,1
1.201294,1.5680237,6.484543,-0.08818054,0.6294861,-0.03126526,1
1.0504608,1.4937897,6.7095947,-0.08392334,0.63053894,-0.057891846,1
0.81822205,1.3812714,6.8628235,-0.054092407,0.5858002,-0.07493591,1
0.60754395,1.3333893,7.1118164,-0.035995483,0.5272064,-0.067489624,1
0.47106934,1.3908386,7.4948883,-0.016815186,0.43666077,-0.04084778,1
0.34417725,1.5823822,7.995285,0.034317017,0.30670166,-0.011016846,1
0.26037598,1.5680237,8.402298,0.11528015,0.10749817,0.03479004,1
0.35614014,1.6757507,8.476517,0.1504364,-0.012878418,0.06993103,1
0.7033081,1.8672943,8.316101,0.1355133,-0.17906189,0.10934448,1
0.98342896,2.0492554,8.555527,0.05456543,-0.37399292,0.12106323,1
1.2755127,2.2647247,9.592209,-0.08924866,-0.59558105,0.1104126,1
1.5628204,2.1522064,10.454132,-0.17234802,-0.6712036,0.104019165,1
1.790268,2.0468597,11.462082,-0.2639618,-0.7223358,0.084854126,1
1.7232361,1.6949158,12.872269,-0.3236084,-0.7308655,0.070999146,1
1.4191742,1.2926788,14.330338,-0.30444336,-0.68185425,0.11148071,1
1.5269165,0.91918945,15.259293,-0.22027588,-0.5550995,0.20735168,1
1.8549194,0.9718628,14.983963,-0.10736084,-0.34950256,0.306427,1
2.1015167,1.3118439,14.387802,-0.075408936,-0.20568848,0.34690857,1
2.4558563,1.838562,13.480392,-0.10949707,-0.053359985,0.35435486,1
2.767105,2.1761475,12.884247,-0.1947174,0.044647217,0.3053589,1
2.537262,2.111496,12.367096,-0.33319092,0.10217285,0.20309448,1
2.192505,1.7404022,12.271332,-0.40989685,0.096847534,0.15409851,1
1.9051971,1.3166199,12.917755,-0.47914124,0.014816284,0.1253357,1
1.7974548,1.0149536,13.798828,-0.41203308,-0.07785034,0.14556885,1
1.9434967,0.7851105,14.203445,-0.23092651,-0.1641388,0.18391418,1
2.2068634,0.60554504,14.282455,-0.054092407,-0.20462036,0.21588135,1
2.80542,1.1250916,13.300827,0.23991394,-0.17692566,0.2584839,1
3.2483368,1.4339447,12.407791,0.3730774,-0.14390564,0.2318573,1
4.5124817,1.9654541,9.19957,0.3272705,-0.13858032,0.10934448,1
4.8548584,2.0540466,8.320892,0.19410706,-0.14709473,-0.03340149,1
4.766266,1.9678497,7.801346,-0.051971436,-0.13432312,-0.25283813,1
3.7966156,1.3980255,8.308929,-0.37794495,-0.100234985,-0.47654724,1
3.0687714,0.6965332,9.484482,-0.5249481,-0.058685303,-0.56495667,1
2.1350403,-0.024124146,10.786926,-0.53134155,-0.0022277832,-0.57455444,1
1.8190002,-0.119888306,11.627289,-0.38539124,0.036132812,-0.5202179,1
1.7088776,-0.13186646,12.180344,-0.09777832,0.0712738,-0.4371338,1
1.8597107,-0.0049743652,11.8164215,0.15362549,0.08406067,-0.37428284,1
2.2978363,0.40203857,9.611374,0.47853088,0.0670166,-0.31462097,1
2.6856995,0.9024353,7.703186,0.52433777,0.0020446777,-0.3167572,1
2.980194,1.2711334,6.7407227,0.44337463,-0.049087524,-0.3433838,1
3.363266,1.601532,6.290619,0.18345642,-0.11833191,-0.45629883,1
3.0041351,1.4650726,6.640167,-0.044509888,-0.1375122,-0.55111694,1
2.4797974,1.1586151,7.612213,-0.21388245,-0.10661316,-0.6043701,1
1.8070374,0.8258209,8.632141,-0.27033997,-0.013946533,-0.60757446,1
1.2180634,0.68455505,9.204361,-0.21708679,0.09791565,-0.570282,1
0.7176666,0.71328735,9.400681,-0.13293457,0.15223694,-0.5223541,1
0.42079163,0.89764404,9.122955,0.06840515,0.17887878,-0.42008972,1
0.43754578,1.2041016,8.136536,0.20368958,0.15969849,-0.3487091,1
0.3896637,1.6230774,7.06633,0.25909424,0.08299255,-0.3018341,1
-0.21606445,1.9774323,6.166107,0.22180176,-0.0107421875,-0.27734375,1
-0.46505737,2.434723,5.8500824,0.14830017,0.007369995,-0.15803528,1
0.81822205,2.5472412,4.8038177,-0.026397705,-0.1641388,-0.14204407,1
1.0552521,2.8130035,6.0487976,-0.16595459,-0.355896,-0.22833252,1
1.141449,2.6023102,6.556366,-0.21069336,-0.3921051,-0.3199463,1
-0.13705444,2.8177948,6.223572,-0.2501068,-0.5817261,-0.36575317,1
-1.0995331,2.7459717,5.804596,-0.35557556,-0.83099365,-0.20063782,1
-0.66378784,2.154602,6.221176,-0.5249481,-1.0376587,0.030517578,1
0.19573975,1.4028168,6.858032,-0.6389313,-1.0792084,0.1295929,1
1.0361023,0.82102966,8.335266,-0.75717163,-1.1452484,0.2084198,1
2.6450043,0.4547119,12.56102,-0.73799133,-1.0174255,0.20948792,1
3.4039612,0.8593292,13.916138,-0.53985596,-0.69252014,0.13705444,1
3.8014069,1.8792572,14.248932,-0.29804993,-0.26000977,0.013473511,1
3.4087524,2.5903473,14.169922,-0.014678955,0.14479065,-0.15270996,1
3.1884918,2.6837158,13.557007,0.11314392,0.3642273,-0.21981812,1
2.901184,2.2359924,12.352737,0.22819519,0.57728577,-0.28692627,1
2.6474,1.8074341,11.634476,0.2250061,0.6923218,-0.31355286,1
2.3481293,1.194519,10.545105,0.18771362,0.7626343,-0.29545593,1
2.161377,0.873703,10.047119,0.09503174,0.7093811,-0.21342468,1
2.185318,0.82102966,9.989655,0.024734497,0.54319763,-0.14311218,1
2.427124,0.9431305,10.221893,-0.054092407,0.4121704,-0.11967468,1
1.7088776,0.64863586,10.786926,-0.13293457,0.35676575,-0.14204407,1
1.5508575,0.44752502,11.239426,-0.20429993,0.438797,-0.104766846,1
1.6945038,0.67259216,11.538696,-0.2778015,0.65930176,-0.08558655,1
1.9195557,0.6031494,11.6536255,-0.301239,0.7306824,-0.07600403,1
2.185318,0.64863586,11.751785,-0.33746338,0.8648987,-0.016357422,1
2.7216187,0.81144714,11.682358,-0.35343933,0.9085846,0.002822876,1
2.80542,0.9000397,11.569824,-0.36195374,0.9362793,-0.029129028,1
2.1182861,0.89764404,11.545883,-0.36941528,0.9682312,-0.067489624,1
0.97384644,1.1897278,12.031906,-0.36515808,1.0182953,-0.081329346,1
-0.23283386,1.3956299,11.993607,-0.2256012,1.0651703,-0.051498413,1
-0.70687866,0.9910126,10.008804,-0.2181549,0.7317505,0.030517578,1
-0.9846039,1.0700226,9.829239,-0.31188965,0.38127136,0.13172913,1
-1.0276947,1.5153503,10.597778,-0.3715515,0.21508789,0.21481323,1
0.7918854,0.16023254,9.3767395,-0.58673096,-0.18118286,0.47047424,1
1.4526978,-0.4407196,12.051056,-0.732666,-0.49864197,0.5343933,1
1.7232361,-1.0368805,13.7174225,-0.63679504,-0.34417725,0.5833893,1
1.8166046,-1.3146057,14.301605,-0.45037842,-0.0075531006,0.59724426,1
1.6274719,-1.0895538,14.603287,-0.1904602,0.4068451,0.57699585,1
1.0887756,-0.730423,14.136414,0.13446045,0.8404083,0.5429077,1
0.72006226,-0.49339294,12.623276,0.46255493,1.1961975,0.5098877,1
0.67936707,-0.48620605,10.334412,0.69584656,1.3123169,0.468338,1
0.47106934,-0.4024048,8.366379,0.77467346,1.1834106,0.42147827,1
0.020965576,-0.112716675,7.1644897,0.74165344,0.93840027,0.39804077,1
-0.32380676,0.28952026,6.4677887,0.655365,0.68167114,0.4118805,1
-0.383667,0.6821594,6.084717,0.53712463,0.39938354,0.44277954,1
-0.10354614,1.0221405,6.245117,0.4050293,0.1181488,0.4502411,1
0.54289246,0.9167938,8.986481,0.3027649,-0.032043457,0.43852234,1
0.3537445,0.8880615,8.249069,0.27293396,0.10324097,0.4076233,1
0.4590912,0.8018799,8.955353,0.2601471,0.096847534,0.40122986,1
0.48065186,1.0412903,9.27858,0.30062866,0.25131226,0.41082764,1
0.576416,1.3884583,8.993668,0.3538971,0.4153595,0.4076233,1
0.64105225,1.6542053,8.644119,0.38052368,0.5357361,0.3809967,1
0.6817627,2.0684052,7.8348694,0.35708618,0.6380005,0.31175232,1
0.65063477,2.238388,7.3057556,0.29423523,0.6571808,0.25636292,1
0.576416,2.3317719,6.8795776,0.20796204,0.6646271,0.2084198,1
0.23164368,2.4011993,6.5060883,0.026855469,0.6092377,0.13491821,1
-0.0843811,2.3389435,6.537216,-0.12654114,0.52082825,0.09336853,1
-0.18733215,2.1689606,6.793396,-0.2735443,0.40150452,0.06674194,1
-0.170578,1.9415131,7.521225,-0.36195374,0.3141632,0.047561646,1
0.056869507,1.6159058,8.014435,-0.3896637,0.26089478,0.029449463,1
0.0018005371,1.4339447,8.399902,-0.38113403,0.2193451,0.02519226,1
-0.07720947,1.1250916,9.235474,-0.31721497,0.20230103,0.030517578,1
-0.16578674,1.0796051,9.77417,-0.21601868,0.23213196,0.059280396,1
-0.23760986,1.1514282,10.300903,-0.045578003,0.2662201,0.10296631,1
-0.13465881,1.2041016,10.18837,0.109954834,0.2854004,0.13278198,1
-0.06283569,1.2687378,9.769394,0.24098206,0.25982666,0.14237976,1
-0.034103394,1.3980255,8.811707,0.3027649,0.14265442,0.13705444,1
-0.19691467,1.5680237,8.344833,0.30595398,-0.0309906,0.1338501,1
-0.31661987,1.7858887,8.170059,0.2612152,-0.20462036,0.13491821,1
-0.3190155,1.8529205,8.466934,0.1781311,-0.33564758,0.14131165,1
-0.4123993,1.9893951,9.166046,0.088653564,-0.36547852,0.16368103,1
-0.41000366,1.9031982,9.93219,0.037521362,-0.30795288,0.1764679,1
-0.2974701,1.7739258,10.880295,0.025802612,-0.15774536,0.21481323,1
-0.12030029,1.8433533,11.191544,0.07798767,-0.033111572,0.23504639,1
-0.07241821,1.9822083,10.832413,0.11634827,0.0861969,0.23078918,1
-0.06283569,2.257553,10.051895,0.100357056,0.16716003,0.21800232,1
-0.20649719,2.6118927,9.2426605,-0.0040283203,0.15863037,0.19244385,1
-0.39562988,2.77948,9.017609,-0.1510315,0.009490967,0.14663696,1
-0.47703552,2.4658356,9.106186,-0.28952026,-0.23764038,0.104019165,1
-0.44351196,1.9893951,9.67601,-0.39071655,-0.50608826,0.070999146,1
-0.462677,1.486618,10.535538,-0.4535675,-0.7553711,0.053955078,1
-0.3070526,1.0604401,11.878677,-0.46421814,-0.90663147,0.053955078,1
-0.23521423,0.8258209,12.953674,-0.36941528,-1.0195465,0.082717896,1
-0.09396362,0.70610046,13.549835,-0.268219,-1.0515137,0.11468506,1
0.50219727,0.3469696,14.916916,-0.056228638,-0.9598999,0.19137573,1
0.8924408,0.31106567,15.941635,0.14297485,-0.63072205,0.25422668,1
1.6083069,0.5528717,15.417313,0.34324646,-0.15029907,0.3149414,1
2.5037384,1.1969147,14.12204,0.45509338,0.25238037,0.30749512,1
3.236374,1.783493,12.556244,0.45083618,0.5442505,0.17114258,1
3.3512878,2.1282654,10.619324,0.29743958,0.6795502,-0.08026123,1
2.877243,2.051651,9.549118,-0.009353638,0.64546204,-0.36895752,1
1.9387207,1.4363403,9.826843,-0.3427887,0.5091095,-0.62994385,1
0.7033081,0.38768005,11.225067,-0.55903625,0.2992401,-0.7748108,1
-0.35014343,-0.814209,13.15239,-0.572876,0.13519287,-0.7673645,1
-0.99897766,-1.7072449,14.4644165,-0.40031433,0.11921692,-0.60650635,1
-1.0085449,-2.0520172,14.885788,-0.094573975,0.24172974,-0.3625641,1
-0.3764801,-1.8365326,14.335129,0.26441956,0.39938354,-0.11541748,1
0.40641785,-1.1709442,13.2864685,0.512619,0.46009827,0.020935059,1
1.3712921,0.035720825,11.763763,0.8226166,0.46009827,0.0869751,1
1.9315338,0.61273193,10.293716,0.89079285,0.4441223,0.040115356,1
2.1757355,1.1921234,8.792557,0.8886566,0.35890198,-0.071746826,1
1.9818115,1.4985809,7.8947296,0.79811096,0.22254944,-0.22088623,1
1.4957886,1.5847778,7.6265717,0.6660156,0.073410034,-0.35510254,1
0.710495,1.2184601,7.8229065,0.5041046,-0.034179688,-0.4222107,1
0.40164185,1.091568,7.7989655,0.3965149,-0.018203735,-0.38386536,1
0.2915039,1.0149536,7.5715027,0.31129456,0.025466919,-0.3210144,1
0.3034668,1.0724182,7.5667267,0.24098206,0.052108765,-0.25283813,1
0.26756287,1.1250916,7.217163,0.18878174,0.028671265,-0.20596313,1
0.32263184,1.2926788,7.0088654,0.17173767,-0.0309906,-0.17294312,1
0.3321991,1.3812714,6.9609833,0.14830017,-0.1918335,-0.14099121,1
0.552475,1.5632324,7.1429443,0.13339233,-0.29197693,-0.12927246,1
0.8708954,1.6111145,7.2985687,0.12806702,-0.3047638,-0.12713623,1
1.1222839,1.6589966,7.425461,0.10569763,-0.27812195,-0.16122437,1
1.4167786,1.7404022,7.8348694,0.08226013,-0.17799377,-0.20703125,1
1.9602661,1.759552,8.6297455,0.06626892,0.019088745,-0.2613678,1
2.39122,1.8672943,9.369553,0.08119202,0.33439636,-0.33592224,1
2.3170013,1.9367218,9.8076935,0.123794556,0.72961426,-0.44352722,1
2.1110992,1.9079895,10.051895,0.16534424,1.0534515,-0.52767944,1
1.0265198,1.5536499,9.091827,0.23565674,1.522171,-0.6267395,1
-0.16339111,1.1370544,7.9306335,0.26974487,1.6744995,-0.6214142,1
-1.1450195,1.2447968,7.413498,0.47427368,1.6297607,-0.5532379,1
-2.2439575,1.3166199,4.461441,0.51049805,1.0960693,-0.4456482,1
-2.4139404,1.7116699,4.8469086,0.44232178,0.4164276,-0.2975769,1
-1.9398956,1.7787018,5.0408325,0.4103546,0.035064697,-0.14204407,1
-0.99897766,2.1617737,5.5627747,0.41567993,-0.34310913,-0.046173096,1
-0.16578674,2.755539,5.5939026,0.385849,-0.85124207,-0.04084778,1
0.6841583,3.6006927,6.3648376,0.2750702,-1.0802765,-0.11755371,1
1.3210144,3.8161774,8.026413,0.015136719,-1.0610962,-0.30822754,1
1.5149384,3.423523,9.697556,-0.30549622,-0.74790955,-0.54151917,1
1.5532532,2.7220154,11.938538,-0.5654297,-0.1843872,-0.73220825,1
0.43275452,1.1226959,12.934525,-0.5643616,0.39405823,-0.8962555,1
-0.65660095,0.5504761,11.8164215,-0.40031433,0.82974243,-0.83872986,1
-1.5256958,0.119522095,10.952118,-0.23625183,0.78393555,-0.6374054,1
-2.7180023,0.78271484,10.126129,-0.014678955,0.5463867,-0.488266,1
-2.7180023,0.78271484,10.126129,-0.014678955,0.5463867,-0.488266,1
-1.1569824,2.597519,10.351181,0.043899536,-0.6573639,0.18605042,1
-0.14424133,3.0500336,10.9617,0.16108704,-0.70529175,0.14982605,1
-0.4123993,3.0931244,10.719879,0.3070221,-0.72766113,0.08164978,1
-0.6518097,2.9805908,10.310471,0.36668396,-0.7223358,0.053955078,1
-0.98939514,2.85849,9.608978,0.40289307,-0.6626892,0.04437256,1
-1.3317719,2.6477966,9.206757,0.36561584,-0.5913086,0.07525635,1
-1.348526,2.6358337,9.223511,0.30490112,-0.52633667,0.13172913,1
-1.0444641,2.6238556,9.4557495,0.26441956,-0.44963074,0.1892395,1
-0.67814636,2.6980743,9.597,0.256958,-0.39743042,0.22332764,1
-0.16099548,2.8441315,9.810089,0.26228333,-0.3409729,0.23292542,1
0.13827515,2.9039764,9.910645,0.2835846,-0.32606506,0.20948792,1
0.5189514,2.9542542,10.176407,0.3272705,-0.33032227,0.16793823,1
0.82540894,2.9518585,10.516373,0.37626648,-0.34843445,0.10508728,1
0.7871094,2.8321533,10.4206085,0.45509338,-0.38571167,0.026260376,1
0.7823181,2.5999146,10.375122,0.48599243,-0.41767883,-0.015289307,1
0.6865387,2.3892212,10.332031,0.50942993,-0.4197998,-0.053634644,1
0.5261383,2.0588226,10.298508,0.4987793,-0.37399292,-0.07067871,1
0.48065186,1.8289795,10.36554,0.479599,-0.2909088,-0.05256653,1
0.52853394,1.704483,10.494827,0.45402527,-0.14923096,-0.02168274,1
0.5692291,1.6589966,10.590591,0.42633057,0.035064697,0.018798828,1
0.6865387,1.8242035,10.480469,0.39756775,0.23426819,0.057159424,1
0.76794434,2.0492554,10.195557,0.36880493,0.38552856,0.07632446,1
0.9930115,2.3748627,9.743057,0.32406616,0.41856384,0.047561646,1
0.9714508,2.6047058,9.561096,0.29637146,0.37168884,0.0049591064,1
0.7463989,2.743576,9.371948,0.2793274,0.26409912,-0.046173096,1
0.5979614,2.7770844,9.280975,0.26228333,0.11282349,-0.07707214,1
0.6266937,2.7746887,9.132523,0.23884583,-0.051223755,-0.09411621,1
0.7607727,2.633438,9.008026,0.18559265,-0.262146,-0.11541748,1
0.95469666,2.5520325,9.020004,0.14830017,-0.3633423,-0.13139343,1
1.1031342,2.561615,8.979294,0.0801239,-0.4581604,-0.15803528,1
1.0600433,2.6477966,8.919449,-0.03704834,-0.49650574,-0.1995697,1
0.9499054,2.62146,8.933807,-0.12333679,-0.47946167,-0.21128845,1
0.8373871,2.5448456,9.024796,-0.268219,-0.4102173,-0.20384216,1
0.9235687,2.4802094,9.043945,-0.36408997,-0.36547852,-0.1953125,1
1.299469,2.3293762,9.046341,-0.4407959,-0.3633423,-0.22088623,1
1.7016907,2.2264252,9.161255,-0.53559875,-0.40275574,-0.3167572,1
1.3808594,2.379654,9.819672,-0.55903625,-0.31221008,-0.3678894,1
1.1534119,2.5256958,9.896286,-0.5696869,-0.19396973,-0.3764038,1
1.1007385,2.3988037,9.934586,-0.5920563,-0.1566925,-0.37428284,1
1.2036896,2.1689606,10.051895,-0.61763,-0.11727905,-0.38172913,1
1.2108765,1.9151764,10.470886,-0.6027069,0.0030975342,-0.3998413,1
0.9068146,1.783493,10.528351,-0.56010437,0.17781067,-0.394516,1
0.62190247,1.8648987,10.50441,-0.48553467,0.37275696,-0.3529663,1
0.42797852,2.008545,10.162033,-0.39178467,0.5357361,-0.27627563,1
0.5045929,2.2647247,9.369553,-0.28952026,0.58047485,-0.20596313,1
0.67697144,2.5352783,8.718338,-0.2181549,0.438797,-0.17720032,1
1.1175079,2.8201904,7.95697,-0.22987366,0.20976257,-0.2144928,1
1.3976288,2.6597748,7.7079773,-0.33746338,-0.10661316,-0.28479004,1
1.5053558,2.2910614,8.117386,-0.45037842,-0.35801697,-0.3401947,1
1.7759094,2.1186829,10.027954,-0.5664978,-0.60835266,-0.3860016,1
1.7567596,2.1138916,11.4405365,-0.5611572,-0.5188751,-0.40730286,1
1.5077515,2.0348816,11.773331,-0.49404907,-0.3282013,-0.40516663,1
0.8661041,1.8122253,11.797272,-0.40138245,-0.13537598,-0.35723877,1
0.9211731,1.8074341,11.916992,-0.28100586,0.12667847,-0.31782532,1
1.1845398,1.3740845,11.656021,-0.17660522,0.43347168,-0.30503845,1
1.4814148,1.5297089,10.7174835,-0.14570618,0.7306824,-0.3401947,1
1.8764648,1.4914093,10.640869,-0.075408936,0.6987152,-0.3678894,1
2.5085297,1.0963593,10.315262,0.05029297,0.6198883,-0.4605713,1
2.1661682,0.80426025,9.812485,0.11741638,0.53041077,-0.5894623,1
2.398407,1.565628,9.891495,0.21435547,0.37275696,-0.73539734,1
2.2044678,2.3533173,10.387085,0.34857178,0.22894287,-0.8951874,1
1.6083069,2.8752441,10.03035,0.5541687,0.063827515,-1.0038452,1
0.8206177,3.1912842,9.415039,0.7075653,-0.1641388,-1.0336761,1
-0.0796051,3.6773071,8.680023,0.8567047,-0.7095642,-0.9963989,1
-0.91996765,4.0101013,9.228302,0.8748169,-1.2432556,-0.8323364,1
-0.6709595,4.096298,10.796494,0.8503113,-1.1580353,-0.7684326,1
-0.7404022,3.6797028,11.318436,0.8321991,-0.87680054,-0.72901917,1
-0.87446594,2.8441315,10.806076,0.75123596,-0.4656067,-0.5969238,1
-0.52012634,2.1234741,10.224289,0.5861206,-0.046966553,-0.2922516,1
0.008987427,1.9822083,9.982468,0.4764099,0.19165039,-0.11967468,1
0.6338806,2.3581085,9.537155,0.2985077,0.54852295,0.055023193,1
0.8613281,3.0524292,9.178024,0.15362549,0.694458,0.096572876,1
1.0839844,3.732376,9.369553,0.049224854,0.65078735,0.06460571,1
0.5883789,3.9718018,9.975281,-0.007232666,0.4867401,0.007080078,1
-0.41957092,3.9933472,11.234634,0.004486084,0.44944763,-0.017410278,1
-0.11550903,3.909546,10.832413,0.060943604,0.10749817,-0.024871826,1
-0.7380066,3.4498596,12.68074,0.16427612,0.009490967,-0.011016846,1
-0.9223633,2.968628,12.745377,0.34857178,0.15863037,0.07846069,1
-0.35014343,2.7411804,11.526733,0.4092865,0.13945007,0.17965698,1
-0.28311157,2.8489075,11.112534,0.4242096,0.07447815,0.24250793,1
-0.5680084,3.1098785,10.628906,0.3869171,-0.09916687,0.3256073,1
-0.42436218,3.3971863,10.537918,0.32513428,-0.24084473,0.39378357,1
-0.053268433,3.550415,10.789322,0.2793274,-0.35057068,0.435318,1
0.655426,3.6509705,11.093384,0.22819519,-0.32606506,0.42573547,1
1.2515717,3.715622,10.925781,0.17492676,-0.25149536,0.37460327,1
1.3449554,3.9071503,10.739044,0.048171997,-0.11193848,0.21481323,1
1.1510162,4.017288,10.686371,-0.055160522,-0.020339966,0.055023193,1
0.6865387,3.6653442,10.4254,-0.16062927,-0.065078735,-0.07814026,1
-0.21366882,1.996582,9.67601,-0.34172058,-0.31648254,-0.16548157,1
-1.0444641,1.2639465,12.000778,-0.45037842,-0.54338074,-0.11541748,1
-0.6829376,0.34457397,12.901001,-0.45144653,-0.54763794,0.059280396,1
-0.73561096,0.33261108,14.873825,-0.3278656,-0.34950256,0.26701355,1
-0.8648987,0.58399963,15.50589,-0.075408936,-0.133255,0.47047424,1
-1.0348816,0.739624,15.4292755,0.31129456,-0.0022277832,0.71655273,1
-0.13705444,1.6422424,14.033463,0.6308594,0.24917603,0.8454437,1
0.9930115,2.8968048,11.007187,0.7118225,0.40364075,0.76875305,1
1.3210144,3.0739746,9.312088,0.5807953,0.37487793,0.5663452,1
1.0289154,3.3804321,7.899521,0.35708618,0.22361755,0.37034607,1
0.2531891,3.308609,7.425461,0.13339233,-0.07891846,0.23078918,1
-0.5033722,2.9279175,7.4661713,-0.07434082,-0.49757385,0.16474915,1
-0.79307556,2.4706268,8.076691,-0.25650024,-0.9034424,0.1572876,1
-0.4267578,1.8553162,8.682419,-0.3981781,-1.1633606,0.18711853,1
-0.21606445,1.2184601,11.555466,-0.4493103,-1.2560425,0.24143982,1
0.66259766,0.91918945,10.734253,-0.4919281,-0.8480377,0.34584045,1
0.4112091,0.6893463,11.59137,-0.5526428,-0.45283508,0.47261047,1
0.67697144,0.94073486,11.677567,-0.42694092,-0.2632141,0.59298706,1
1.0384979,1.6087189,11.342377,-0.28952026,-0.10128784,0.62493896,1
1.1462402,1.8170166,10.808472,-0.087127686,0.14265442,0.5865936,1
1.1629944,1.8888397,9.819672,0.024734497,0.28858948,0.5471802,1
1.110321,1.9271545,8.816498,0.123794556,0.47181702,0.5056305,1
1.062439,2.0851593,7.9138794,0.17706299,0.6294861,0.4555664,1
0.8445587,1.9798126,6.824524,0.18025208,0.60710144,0.4278717,1
0.73921204,2.1881104,6.4941254,0.13339233,0.50590515,0.4076233,1
0.7655487,2.4778137,6.3959503,0.034317017,0.57196045,0.3618164,1
